代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
600330,天通股份,2026-04-13,7.0,布林撑,19.62,18.58,17.46,17.08,15.97,81.7,71.7,0.3128,75.5,68.8,88.9,1.36,16.8,6.5,1.24,5.6,上涨:近10日+17% | 布林下轨(14.51)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
600426,华鲁恒升,2026-04-13,7.0,深回调,38.56,38.46,37.29,36.82,37.07,78.2,61.8,0.2682,76.7,69.5,91.2,0.74,6.2,-6.9,1.69,0.3,上涨:近10日+6% | 回调至MA60(37.07) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.7xMA20)
600502,安徽建工,2026-04-13,7.0,布林撑,5.64,5.53,5.48,5.12,4.85,50.0,74.6,0.0522,51.6,55.6,43.7,0.8,21.3,12.8,0.29,2.0,强势:近20日+13% | 布林下轨(4.30)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
600545,卓郎智能,2026-04-13,7.0,布林撑,4.28,4.0,3.88,3.94,3.32,80.2,67.8,0.0079,75.7,62.9,101.3,1.4,15.4,11.7,0.29,7.1,"上涨:近10日+15% | 布林下轨(3.35)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(1.4xMA20) | 量开始放大 | 偏离MA5过大,追高风险"
600539,狮头股份,2026-04-13,7.0,布林撑,14.5,14.56,14.62,13.42,11.95,61.7,71.5,0.053,55.0,62.7,39.5,0.76,2.0,19.9,1.09,-0.4,强势:近20日+20% | 布林下轨(10.54)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
600666,奥瑞德,2026-04-13,7.0,布林撑,6.42,6.34,6.19,5.5,4.37,59.3,73.2,0.0459,61.5,68.7,47.2,0.98,5.6,54.3,0.62,1.3,强势:近20日+54% | 布林下轨(3.77)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
600791,京能置业,2026-04-13,7.0,布林撑,12.03,12.52,11.36,10.18,7.84,65.3,76.9,0.237,77.1,84.3,62.9,1.26,23.0,42.5,0.86,-3.9,强势:近20日+43% | 布林下轨(7.08)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
600869,远东股份,2026-04-13,7.0,布林撑,15.22,15.4,14.85,13.9,12.92,60.3,67.8,0.1655,75.4,78.5,69.2,0.94,7.7,13.8,1.0,-1.2,强势:近20日+14% | 布林下轨(11.43)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
601133,柏诚股份,2026-04-13,7.0,布林撑,24.55,23.6,21.05,19.18,17.98,94.5,79.6,0.7695,89.6,85.4,98.1,1.02,34.2,56.6,1.5,4.0,强势:近20日+57% | 布林下轨(13.39)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
601168,西部矿业,2026-04-13,7.0,深回调,27.33,26.97,26.26,26.28,30.28,79.8,64.9,0.3979,70.8,60.0,92.3,0.81,8.0,-9.0,0.99,1.3,上涨:近10日+8% | 回调至MA60(30.28) | MACD红柱(已启动) | RSI14=65(正常区) | 量能健康(0.8xMA20)
603083,剑桥科技,2026-04-13,7.0,布林撑,118.58,112.67,108.07,109.09,111.12,91.9,67.5,1.4563,77.9,58.6,116.5,1.49,13.4,0.7,5.3,5.2,上涨:近10日+13% | 布林下轨(97.12)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
603061,金海通,2026-04-13,7.0,布林撑,307.4,297.01,285.42,265.46,261.68,75.9,76.1,5.6893,80.3,75.6,89.7,0.95,18.8,30.8,19.98,3.5,强势:近20日+31% | 布林下轨(215.07)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
603115,海星股份,2026-04-13,7.0,轻回调,41.35,42.97,43.67,39.16,30.19,38.6,65.1,-0.2368,38.8,56.0,4.5,1.02,-4.8,28.8,3.55,-3.8,强势:近20日+29% | 回调至MA10下:-5.3% | KDJ超卖J=5 | 量能健康(1.0xMA20) | 量开始放大
603132,金徽股份,2026-04-13,7.0,布林撑,19.26,18.19,17.63,16.84,17.25,100.0,95.6,0.3118,94.7,88.9,106.4,1.77,15.1,9.2,0.7,5.9,上涨:近10日+15% | 布林下轨(14.40)获撑 | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
603118,共进股份,2026-04-13,7.0,布林撑,14.18,14.01,13.6,13.02,12.37,73.7,81.2,0.12,83.1,85.0,79.2,1.32,8.5,13.1,0.67,1.2,强势:近20日+13% | 布林下轨(11.38)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
603222,济民健康,2026-04-13,7.0,布林撑,10.17,10.55,10.07,9.47,9.18,50.5,68.7,0.1179,60.2,68.1,44.4,1.06,13.4,15.0,0.61,-3.6,强势:近20日+15% | 布林下轨(7.85)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20)
603227,雪峰科技,2026-04-13,7.0,布林撑,10.24,10.3,10.08,9.53,8.98,55.6,73.0,0.0737,73.8,77.8,65.8,0.81,9.1,12.5,0.5,-0.6,强势:近20日+13% | 布林下轨(8.22)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
603259,药明康德,2026-04-13,7.0,布林撑,105.71,104.65,102.5,97.59,97.57,62.4,82.5,1.1741,85.2,84.6,86.3,0.61,9.0,16.3,3.51,1.0,强势:近20日+16% | 布林下轨(85.95)获撑 | MACD红柱(已启动) | 量能健康(0.6xMA20)
603507,振江股份,2026-04-13,7.0,布林撑,46.7,44.86,43.28,40.95,34.23,89.3,77.6,0.3987,83.1,78.3,92.6,0.77,10.5,24.3,2.53,4.1,强势:近20日+24% | 布林下轨(34.70)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
603637,镇海股份,2026-04-13,7.0,布林撑,13.92,13.79,12.84,12.32,12.42,79.8,77.4,0.2898,79.8,79.9,79.6,1.64,14.4,13.1,0.65,0.9,强势:近20日+13% | 布林下轨(10.38)获撑 | MACD红柱(已启动) | 量能健康(1.6xMA20)
603701,德宏股份,2026-04-13,7.0,布林撑,23.89,23.7,23.29,22.74,21.56,58.6,64.1,0.0752,72.0,68.8,78.5,0.76,3.6,2.1,0.97,0.8,小幅涨:近10日+4% | 布林下轨(20.92)获撑 | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(0.8xMA20)
603863,松炀资源,2026-04-13,7.0,深回调,20.12,19.8,18.32,18.94,19.64,78.9,58.2,0.31,79.0,67.6,102.0,1.08,8.8,-2.9,1.27,1.6,上涨:近10日+9% | 回调至MA60(19.64) | MACD红柱(已启动) | RSI14=58(正常区) | 量能健康(1.1xMA20)
603876,鼎胜新材,2026-04-13,7.0,布林撑,24.4,23.37,22.87,21.8,19.24,81.8,77.0,0.1679,81.4,71.5,101.4,0.88,11.5,16.9,1.42,4.4,强势:近20日+17% | 布林下轨(18.85)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
603936,博敏电子,2026-04-13,7.0,布林撑,14.19,13.65,13.28,13.55,13.1,90.4,66.4,0.0604,74.9,57.5,109.7,0.91,6.5,-8.0,0.7,3.9,上涨:近10日+6% | 布林下轨(11.97)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
603966,法兰泰克,2026-04-13,7.0,布林撑,13.88,13.76,13.22,12.51,12.8,83.0,84.8,0.2173,83.7,81.6,87.8,1.25,14.9,14.5,0.55,0.9,强势:近20日+15% | 布林下轨(10.68)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
603995,甬金股份,2026-04-13,7.0,深回调,18.19,17.62,17.56,17.55,18.66,63.3,72.1,0.1018,64.1,62.8,66.5,3.18,4.1,-3.9,0.48,3.2,小幅涨:近10日+4% | 回调至MA60(18.66) | MACD红柱(已启动) | KDJ金叉(K=64) | 量开始放大
605016,百龙创园,2026-04-13,7.0,布林撑,27.78,26.9,25.91,24.91,24.27,75.8,82.7,0.4028,78.8,78.2,79.9,2.27,12.7,14.4,1.12,3.3,强势:近20日+14% | 布林下轨(21.85)获撑 | MACD红柱(已启动) | 量开始放大
605056,咸亨国际,2026-04-13,7.0,布林撑,27.46,27.7,26.14,24.76,22.7,69.6,75.4,0.4201,74.8,78.9,66.4,1.53,16.9,13.5,1.51,-0.9,强势:近20日+13% | 布林下轨(20.61)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20)
605178,时空科技,2026-04-13,7.0,布林撑,76.68,74.65,70.28,69.14,67.1,80.6,71.6,1.1446,80.4,71.8,97.7,1.34,12.6,13.1,3.43,2.7,强势:近20日+13% | 布林下轨(60.79)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
605222,起帆电缆,2026-04-13,7.0,布林撑,24.06,23.52,23.17,22.09,21.51,64.2,74.2,0.2672,80.5,75.9,89.7,1.17,18.3,4.3,1.33,2.3,上涨:近10日+18% | 布林下轨(19.09)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
605162,新中港,2026-04-13,7.0,布林撑,13.8,14.33,13.34,11.9,10.32,47.8,66.0,0.2339,75.6,78.2,70.3,0.99,23.2,42.3,1.34,-3.7,强势:近20日+42% | 布林下轨(8.25)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
605167,利柏特,2026-04-13,7.0,深回调,17.85,17.0,16.86,16.9,17.37,62.9,62.2,0.1213,71.0,52.9,107.2,0.67,8.4,2.8,0.77,5.0,上涨:近10日+8% | 回调至MA60(17.37) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.7xMA20)
605366,宏柏新材,2026-04-13,7.0,布林撑,12.23,11.84,11.45,11.06,9.05,79.1,73.4,0.0446,78.2,72.0,90.6,0.63,5.8,24.7,0.8,3.3,强势:近20日+25% | 布林下轨(9.58)获撑 | MACD红柱(已启动) | 量能健康(0.6xMA20)
688001,华兴源创,2026-04-13,7.0,布林撑,40.9,39.78,35.91,33.43,33.04,83.1,83.6,1.1651,86.2,82.3,94.0,1.39,35.0,23.4,2.39,2.8,强势:近20日+23% | 布林下轨(25.22)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20)
688017,绿的谐波,2026-04-13,7.0,深回调,202.98,199.07,195.66,192.03,208.4,63.3,64.8,2.4703,72.8,64.1,90.1,0.84,8.2,2.5,9.28,2.0,上涨:近10日+8% | 回调至MA60(208.40) | MACD红柱(已启动) | RSI14=65(正常区) | 量能健康(0.8xMA20)
688025,杰普特,2026-04-13,7.0,布林撑,268.58,264.22,248.71,230.57,205.74,78.4,71.8,4.8325,86.9,82.0,96.9,0.66,19.8,19.4,19.46,1.6,强势:近20日+19% | 布林下轨(182.23)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
688046,药康生物,2026-04-13,7.0,布林撑,18.26,17.72,16.5,15.46,16.58,77.1,82.3,0.4967,76.4,74.6,80.0,1.47,24.8,20.8,1.11,3.0,强势:近20日+21% | 布林下轨(12.32)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20)
688010,福光股份,2026-04-13,7.0,布林撑,34.08,33.03,31.15,29.95,31.1,83.6,75.2,0.7288,85.1,79.9,95.4,1.3,20.1,15.5,1.61,3.2,强势:近20日+15% | 布林下轨(25.52)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
688072,拓荆科技,2026-04-13,7.0,布林撑,395.5,382.86,375.44,364.15,358.79,82.2,67.7,3.5552,72.2,62.1,92.4,0.96,4.9,16.7,21.5,3.3,强势:近20日+17% | 布林下轨(325.20)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688090,瑞松科技,2026-04-13,7.0,布林撑,66.0,62.83,59.16,54.94,52.68,74.1,82.8,1.3853,91.2,82.8,108.0,1.16,33.6,20.3,3.81,5.0,强势:近20日+20% | 布林下轨(42.82)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
688127,蓝特光学,2026-04-13,7.0,布林撑,67.16,66.11,62.34,60.19,52.79,90.6,74.8,0.6495,77.2,70.2,91.2,0.71,15.9,14.7,3.58,1.6,强势:近20日+15% | 布林下轨(52.20)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
688156,路德科技,2026-04-13,7.0,布林撑,24.8,23.58,23.18,21.91,20.59,81.1,71.5,0.2632,77.0,69.5,92.1,1.39,22.8,10.0,1.71,5.2,上涨:近10日+23% | 布林下轨(18.61)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
688167,炬光科技,2026-04-13,7.0,布林撑,400.6,387.99,374.42,343.87,301.21,67.7,77.8,4.8861,74.7,72.7,78.6,0.81,15.6,21.6,30.52,3.3,强势:近20日+22% | 布林下轨(267.47)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
688180,君实生物,2026-04-13,7.0,布林撑,41.57,39.27,38.14,35.39,35.05,76.3,86.1,0.6658,84.4,85.1,83.1,2.02,23.4,34.1,1.92,5.9,强势:近20日+34% | 布林下轨(28.93)获撑 | MACD红柱(已启动) | 量开始放大
688192,迪哲医药,2026-04-13,7.0,深回调,57.16,56.31,56.65,53.8,55.31,41.3,67.1,0.3578,55.6,62.9,40.8,0.81,2.1,18.5,3.5,1.5,强势:近20日+19% | 回调至MA60(55.31) | MACD红柱(已启动) | 量能健康(0.8xMA20) | 量开始放大
688205,德科立,2026-04-13,7.0,布林撑,233.5,239.02,224.09,202.56,176.34,66.7,68.8,3.6931,75.5,80.1,66.3,0.79,13.6,28.0,19.3,-2.3,强势:近20日+28% | 布林下轨(145.91)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
688215,瑞晟智能,2026-04-13,7.0,深回调,73.15,74.87,73.44,69.27,71.04,50.8,73.0,0.8622,63.7,77.4,36.1,1.37,5.1,13.9,3.23,-2.3,强势:近20日+14% | 回调至MA60(71.04) | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
688234,天岳先进,2026-04-13,7.0,深回调,93.32,92.53,88.68,83.7,90.02,72.1,80.9,1.9746,69.9,70.4,68.8,1.54,19.3,12.6,5.69,0.8,强势:近20日+13% | 回调至MA60(90.02) | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
688262,国芯科技,2026-04-13,7.0,深回调,34.83,33.81,33.08,33.77,36.11,88.9,61.5,0.2914,70.9,54.3,104.1,1.02,4.3,-3.6,1.53,3.0,小幅涨:近10日+4% | 回调至MA60(36.11) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(1.0xMA20) | 量开始放大
688272,富吉瑞,2026-04-13,7.0,布林撑,49.75,51.78,48.23,42.86,35.52,67.4,74.3,0.876,73.9,80.4,60.8,0.97,20.8,41.9,4.3,-3.9,强势:近20日+42% | 布林下轨(29.86)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688282,理工导航,2026-04-13,7.0,布林撑,79.14,76.13,72.01,69.99,74.59,91.1,79.6,1.473,85.7,77.9,101.3,1.61,25.4,3.7,4.16,4.0,上涨:近10日+25% | 布林下轨(58.68)获撑 | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
688307,中润光学,2026-04-13,7.0,布林撑,85.34,87.46,82.07,73.29,57.67,68.6,72.4,0.9421,63.0,70.1,48.8,0.65,13.6,54.3,7.87,-2.4,强势:近20日+54% | 布林下轨(50.03)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
688317,之江生物,2026-04-13,7.0,深回调,20.56,21.42,20.63,19.93,20.81,46.5,62.6,0.2451,56.8,63.6,43.2,1.11,6.7,3.4,1.01,-4.0,上涨:近10日+7% | 回调至MA60(20.81) | MACD红柱(已启动) | RSI14=63(正常区) | 量能健康(1.1xMA20)
688336,三生国健,2026-04-13,7.0,布林撑,85.47,85.0,84.44,75.79,64.72,34.2,69.1,0.5082,56.3,64.0,40.8,1.02,19.5,50.3,7.4,0.6,强势:近20日+50% | 布林下轨(55.84)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688343,云天励飞,2026-04-13,7.0,深回调,86.24,83.0,79.61,80.93,86.49,82.0,64.0,1.1041,75.0,56.8,111.4,1.02,11.5,-1.8,4.54,3.9,上涨:近10日+12% | 回调至MA60(86.49) | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(1.0xMA20)
688383,新益昌,2026-04-13,7.0,布林撑,95.96,93.52,87.12,76.9,75.81,83.3,91.4,2.8143,90.6,88.1,95.6,0.94,42.2,30.9,5.48,2.6,强势:近20日+31% | 布林下轨(52.60)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
688388,嘉元科技,2026-04-13,7.0,布林撑,46.29,45.23,43.67,41.74,43.43,83.5,77.0,0.7027,86.3,78.8,101.1,1.3,11.2,4.0,2.73,2.4,上涨:近10日+11% | 布林下轨(36.05)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
688362,甬矽电子,2026-04-13,7.0,深回调,45.3,43.03,40.62,39.01,43.01,89.1,78.2,1.0505,80.5,75.4,90.6,1.42,20.8,15.8,2.53,5.3,强势:近20日+16% | 回调至MA60(43.01) | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
688428,诺诚健华,2026-04-13,7.0,布林撑,28.9,29.47,28.96,26.53,23.68,33.7,77.6,0.2101,73.6,81.8,57.3,0.8,14.2,24.2,1.6,-1.9,强势:近20日+24% | 布林下轨(21.22)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
688455,科捷智能,2026-04-13,7.0,布林撑,28.42,28.31,27.42,24.66,23.93,60.7,81.8,0.5429,83.9,83.1,85.4,1.02,17.7,23.7,1.87,0.4,强势:近20日+24% | 布林下轨(18.35)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688488,艾迪药业,2026-04-13,7.0,布林撑,18.48,18.41,17.68,16.7,17.34,71.8,78.1,0.3068,75.1,72.6,80.0,0.94,15.4,15.3,1.13,0.4,强势:近20日+15% | 布林下轨(13.84)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
688535,华海诚科,2026-04-13,7.0,深回调,119.21,116.82,111.12,115.43,122.27,87.9,55.4,1.4072,70.7,54.7,102.5,0.67,9.4,-5.6,6.7,2.0,上涨:近10日+9% | 回调至MA60(122.27) | MACD红柱(已启动) | RSI14=55(正常区) | 量能健康(0.7xMA20)
688545,兴福电子,2026-04-13,7.0,深回调,49.52,48.17,47.05,47.42,50.03,85.2,64.7,0.4808,73.3,59.6,100.5,1.14,4.4,-1.7,2.24,2.8,小幅涨:近10日+4% | 回调至MA60(50.03) | MACD红柱(已启动) | RSI14=65(正常区) | 量能健康(1.1xMA20) | 量开始放大
688593,新相微,2026-04-13,7.0,布林撑,32.45,31.23,30.34,30.81,29.12,94.5,67.6,0.1764,72.5,55.2,106.9,1.17,8.5,-4.7,1.6,3.9,上涨:近10日+8% | 布林下轨(26.96)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
688596,正帆科技,2026-04-13,7.0,深回调,30.21,29.87,28.99,29.24,31.99,90.3,63.4,0.3381,73.8,59.6,102.1,1.17,4.4,-1.8,0.93,1.1,小幅涨:近10日+4% | 回调至MA60(31.99) | MACD红柱(已启动) | RSI14=63(正常区) | 量能健康(1.2xMA20) | 量开始放大
688607,康众医疗,2026-04-13,7.0,布林撑,64.9,63.42,62.63,58.27,56.64,59.7,78.4,0.7085,80.4,80.9,79.3,0.91,13.0,19.1,3.64,2.3,强势:近20日+19% | 布林下轨(48.41)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
688620,安凯微,2026-04-13,7.0,深回调,11.11,10.76,10.56,10.73,11.59,77.1,64.7,0.0994,71.5,55.5,103.5,1.04,4.4,-2.2,0.39,3.2,小幅涨:近10日+4% | 回调至MA60(11.59) | MACD红柱(已启动) | RSI14=65(正常区) | 量能健康(1.0xMA20) | 量开始放大
688630,芯碁微装,2026-04-13,7.0,布林撑,241.0,234.68,214.21,195.6,182.97,90.2,79.8,6.4444,84.9,82.9,88.7,1.09,30.1,34.4,14.69,2.7,强势:近20日+34% | 布林下轨(143.09)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20)
688668,鼎通科技,2026-04-13,7.0,布林撑,161.05,160.96,150.85,144.64,143.65,71.4,68.4,3.2295,81.6,75.1,94.6,0.81,24.1,20.1,9.81,0.1,强势:近20日+20% | 布林下轨(119.59)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
688700,东威科技,2026-04-13,7.0,布林撑,58.93,58.17,54.66,53.55,45.26,96.8,72.8,0.4411,76.7,70.5,89.2,0.94,13.2,22.2,3.35,1.3,强势:近20日+22% | 布林下轨(47.27)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
688710,益诺思,2026-04-13,7.0,布林撑,68.75,68.06,68.42,62.54,60.42,66.2,74.9,0.615,64.0,67.9,56.2,0.57,4.2,19.4,4.93,1.0,强势:近20日+19% | 布林下轨(48.82)获撑 | MACD红柱(已启动) | 量能健康(0.6xMA20)
688676,金盘科技,2026-04-13,7.0,深回调,83.26,80.84,77.65,79.55,91.26,78.9,57.6,1.3667,70.5,51.6,108.4,1.21,7.3,-11.4,3.77,3.0,上涨:近10日+7% | 回调至MA60(91.26) | MACD红柱(已启动) | RSI14=58(正常区) | 量能健康(1.2xMA20)
688819,天能股份,2026-04-13,7.0,深回调,34.5,33.12,32.58,32.67,33.44,84.6,59.3,0.2461,72.2,53.6,109.4,1.21,3.2,-0.5,1.29,4.2,小幅涨:近10日+3% | 回调至MA60(33.44) | MACD红柱(已启动) | RSI14=59(正常区) | 量能健康(1.2xMA20) | 量开始放大
000338,潍柴动力,2026-04-13,6.5,布林撑,26.88,25.83,25.36,24.67,24.62,66.2,71.8,0.2922,87.6,81.2,100.2,0.8,14.4,8.0,1.41,4.1,上涨:近10日+14% | 布林下轨(22.37)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
000550,江铃汽车,2026-04-13,6.5,深回调,19.06,18.53,18.46,17.97,18.06,52.9,79.3,0.1327,77.1,71.5,88.2,1.19,9.2,6.5,0.57,2.8,上涨:近10日+9% | 回调至MA60(18.06) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
000551,创元科技,2026-04-13,6.5,深回调,14.2,13.76,13.46,13.44,14.48,79.3,71.1,0.1597,77.0,62.4,106.4,1.59,7.2,0.4,0.48,3.2,上涨:近10日+7% | 回调至MA60(14.48) | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
000630,铜陵有色,2026-04-13,6.5,深回调,6.23,6.09,5.97,6.02,6.79,76.3,68.0,0.0718,78.8,65.0,106.5,0.89,6.3,-10.4,0.2,2.4,上涨:近10日+6% | 回调至MA60(6.79) | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
000628,高新发展,2026-04-13,6.5,布林撑,55.92,54.42,52.55,51.81,51.99,84.3,70.1,0.6793,79.7,69.3,100.3,1.31,14.1,4.2,2.38,2.8,上涨:近10日+14% | 布林下轨(46.60)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
000659,珠海中富,2026-04-13,6.5,深回调,4.3,4.16,4.36,4.09,4.35,39.4,64.0,0.0184,47.0,52.9,35.3,1.26,3.1,7.5,0.33,3.5,小幅涨:近10日+3% | 回调至MA60(4.35) | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(1.3xMA20)
000688,国城矿业,2026-04-13,6.5,布林撑,45.13,41.2,40.6,37.91,33.15,86.9,79.0,0.3161,71.9,64.7,86.2,0.84,6.3,24.0,3.1,9.5,"强势:近20日+24% | 布林下轨(29.73)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.8xMA20) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
000729,燕京啤酒,2026-04-13,6.5,布林撑,13.96,14.09,13.65,13.2,12.74,77.5,75.7,0.1139,74.2,73.8,75.0,1.4,7.2,6.7,0.52,-1.0,上涨:近10日+7% | 布林下轨(11.96)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20)
000800,一汽解放,2026-04-13,6.5,深回调,7.17,6.85,6.75,6.66,6.81,79.0,86.9,0.0693,88.1,79.4,105.4,1.81,9.5,3.8,0.18,4.6,上涨:近10日+9% | 回调至MA60(6.81) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
000807,云铝股份,2026-04-13,6.5,布林撑,34.36,34.45,33.12,31.29,32.37,65.5,78.7,0.5809,81.7,81.7,81.6,0.73,19.6,-1.1,1.42,-0.3,上涨:近10日+20% | 布林下轨(26.07)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
000830,鲁西化工,2026-04-13,6.5,深回调,16.8,16.82,16.4,16.27,17.85,68.9,62.0,0.1698,78.1,67.3,99.7,0.78,3.8,-14.9,0.84,-0.1,小幅涨:近10日+4% | 回调至MA60(17.85) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.8xMA20)
000949,新乡化纤,2026-04-13,6.5,布林撑,7.74,7.44,6.99,6.96,7.0,95.9,72.6,0.1242,82.9,66.9,114.8,0.87,15.7,3.1,0.36,4.0,上涨:近10日+16% | 布林下轨(6.07)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
001313,粤海饲料,2026-04-13,6.5,深回调,8.02,7.83,7.83,7.48,7.59,55.4,85.1,0.0696,62.7,65.9,56.1,1.22,6.1,5.5,0.33,2.5,上涨:近10日+6% | 回调至MA60(7.59) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
001368,通达创智,2026-04-13,6.5,深回调,26.21,25.08,24.78,25.06,26.99,71.8,66.4,0.2232,75.3,56.9,112.1,1.79,8.0,0.0,0.92,4.5,上涨:近10日+8% | 回调至MA60(26.99) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
002008,大族激光,2026-04-13,6.5,布林撑,75.78,72.77,67.86,65.64,59.24,95.1,75.4,1.2059,84.5,75.0,103.6,0.99,20.6,10.3,3.62,4.1,上涨:近10日+21% | 布林下轨(55.42)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
002196,方正电机,2026-04-13,6.5,深回调,14.68,14.15,13.93,13.82,15.52,69.7,70.2,0.19,77.0,67.6,95.9,1.9,7.1,2.2,0.45,3.7,上涨:近10日+7% | 回调至MA60(15.52) | MACD红柱(已启动) | 量能健康(1.9xMA20) | 量开始放大
002203,海亮股份,2026-04-13,6.5,布林撑,15.25,15.03,14.79,14.16,14.33,67.5,73.5,0.1316,75.6,76.2,74.3,1.4,2.9,6.7,0.81,1.5,小幅涨:近10日+3% | 布林下轨(12.45)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
002272,川润股份,2026-04-13,6.5,布林撑,19.03,18.97,18.29,17.87,17.44,91.7,66.5,0.1756,71.9,69.0,77.6,1.11,7.8,1.8,1.2,0.3,上涨:近10日+8% | 布林下轨(15.89)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20)
002348,高乐股份,2026-04-13,6.5,布林撑,9.24,8.86,8.15,7.96,7.25,83.0,78.1,0.1577,80.4,72.0,97.2,1.22,24.5,6.1,0.41,4.3,上涨:近10日+25% | 布林下轨(6.51)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
002371,北方华创,2026-04-13,6.5,深回调,472.5,462.06,454.11,454.51,473.06,74.3,58.2,3.8756,72.0,57.7,100.8,0.91,4.3,3.2,19.56,2.3,小幅涨:近10日+4% | 回调至MA60(473.06) | MACD红柱(已启动) | RSI14=58(正常区) | 量能健康(0.9xMA20)
